date,TRI_NIFTY_50_TotalReturnsIndex,TRI_NIFTY_BANK_TotalReturnsIndex,TRI_NIFTY_IT_TotalReturnsIndex,TRI_NIFTY_PHARMA_TotalReturnsIndex,TRI_NIFTY_FMCG_TotalReturnsIndex,TRI_NIFTY_AUTO_TotalReturnsIndex,TRI_NIFTY_MIDCAP_100_TotalReturnsIndex,TRI_NIFTY_SMALLCAP_100_TotalReturnsIndex,TRI_NIFTY_REALTY_TotalReturnsIndex,TRI_NIFTY_METAL_TotalReturnsIndex,TRI_NIFTY_ENERGY_TotalReturnsIndex,TRI_NIFTY_FIN_SERVICE_TotalReturnsIndex,TRI_NIFTY_INFRA_TotalReturnsIndex
2016-07-07,11192.11,23940.41,12843.85,13438.3,31070.09,10561.74,17557.72,7011.98,218.28,2808.68,12866.16,8770.52,3312.28
2016-07-08,11172.39,23849.56,12850.98,13488.0,30974.41,10644.59,17542.47,6966.79,217.32,2798.54,12780.3,8735.82,3276.67
2016-07-11,11366.82,24345.56,12970.65,13693.17,31288.64,10871.52,17786.1,7054.46,221.53,2863.53,12980.07,8934.22,3331.91
2016-07-12,11438.19,24711.78,12983.4,13617.32,31173.12,10947.15,17881.63,7082.39,224.56,2958.08,13069.4,9073.8,3343.55
2016-07-13,11436.09,24647.42,13067.25,13569.71,31082.37,10888.33,17773.07,6984.08,220.87,3007.92,13090.78,9054.47,3323.12
2016-07-14,11497.65,24973.18,13102.07,13512.42,31207.13,10944.3,17876.54,7071.86,220.16,3019.13,13124.81,9137.11,3348.43
2016-07-15,11474.04,25092.16,12583.72,13537.57,31222.07,11051.57,17806.67,6998.4,218.95,3043.85,13130.67,9226.8,3370.59
2016-07-18,11431.25,25052.1,12605.63,13490.88,31140.06,11078.81,17699.73,6945.5,216.32,3005.74,12982.74,9195.94,3323.77
2016-07-19,11457.95,25027.98,12642.27,13596.14,30948.64,11119.68,17722.64,6943.51,215.24,3019.92,13183.6,9184.94,3337.74
2016-07-20,11508.07,25111.44,12640.43,13921.05,31117.19,11143.39,17917.82,7013.16,221.01,3028.45,13322.22,9198.47,3356.62
2016-07-21,11435.64,24722.38,12649.3,13798.85,31176.65,11072.23,17830.54,6991.93,218.66,3004.72,13183.52,9090.61,3327.57
2016-07-22,11477.47,24743.68,12630.21,13793.13,31178.22,11170.65,18001.4,7011.63,220.32,3055.49,13332.99,9150.48,3365.31
2016-07-25,11606.29,25139.77,12773.45,13864.94,31374.62,11277.0,18163.44,7098.12,223.57,3072.91,13505.5,9286.15,3398.44
2016-07-26,11545.78,24969.32,12781.4,13656.46,31271.7,11128.61,18152.63,7045.15,220.68,3069.71,13482.49,9232.24,3397.29
2016-07-27,11579.64,25182.57,12841.07,13514.84,31051.26,11219.24,18198.1,7108.5,220.13,3098.17,13447.88,9317.76,3421.83
2016-07-28,11652.18,25254.9,12886.24,13568.39,31599.45,11307.73,18331.71,7167.59,222.28,3082.92,13516.87,9366.95,3417.71
2016-07-29,11614.8,25095.39,12859.91,13663.59,31520.55,11387.64,18428.33,7158.68,221.91,3060.46,13493.4,9295.91,3402.81
2016-08-01,11612.19,24813.91,13125.89,13649.78,31390.17,11460.3,18578.04,7162.19,222.03,3106.36,13470.85,9239.07,3360.25
2016-08-02,11594.65,24771.07,13173.01,13512.37,32101.98,11387.59,18427.58,7118.03,219.34,3046.09,13473.87,9153.82,3344.71
2016-08-03,11489.74,24630.39,13175.81,13496.73,31315.94,11186.35,18122.31,7021.31,216.23,3045.91,13283.76,9058.91,3301.02
2016-08-04,11498.13,24590.31,13136.98,13540.87,31298.67,11352.29,18216.32,7070.78,221.37,3097.35,13300.91,9046.56,3313.59
2016-08-05,11675.68,25059.34,13123.56,13643.58,31412.4,11711.78,18508.52,7180.19,226.66,3180.27,13610.72,9211.16,3360.08
2016-08-08,11713.58,25077.23,13194.43,13659.67,31488.37,11782.59,18625.26,7226.08,228.57,3198.23,13770.47,9253.44,3353.49
2016-08-09,11669.7,25069.11,13195.38,13545.76,31224.54,11722.52,18587.32,7166.25,229.42,3170.76,13714.69,9218.37,3342.74
2016-08-10,11532.49,24691.07,13186.08,13273.25,30962.7,11496.14,18371.44,7045.33,226.05,3150.86,13425.89,9104.83,3315.19
2016-08-11,11555.84,24681.25,13240.73,13290.77,31537.66,11440.71,18408.58,7022.41,224.81,3125.68,13529.61,9143.26,3310.19
2016-08-12,11663.43,25109.36,13183.13,13273.87,31767.76,11567.28,18506.9,7024.9,223.68,3170.93,13671.13,9308.0,3336.96
2016-08-16,11623.61,25160.26,12970.95,13341.15,31765.79,11495.24,18590.9,7010.37,222.19,3221.43,13686.95,9290.83,3353.18
2016-08-17,11598.72,25212.04,12752.88,13430.83,31690.43,11601.57,18718.73,7068.09,223.35,3284.18,13603.75,9317.67,3348.58
2016-08-18,11670.37,25624.55,12723.1,13510.87,31575.89,11639.59,18864.91,7136.59,226.15,3278.18,13778.18,9427.32,3388.14
2016-08-19,11661.82,25706.49,12657.13,13536.72,31537.08,11591.37,18977.34,7181.26,224.89,3322.08,13799.25,9428.81,3397.77
2016-08-22,11611.02,25594.66,12498.54,13403.97,31754.71,11471.65,18850.13,7172.08,224.96,3295.46,13718.02,9408.3,3385.14
2016-08-23,11615.7,25609.74,12703.73,13328.32,31453.86,11456.43,18815.33,7195.35,224.24,3281.11,13556.13,9397.04,3372.19
2016-08-24,11639.48,25628.24,12726.47,13477.3,31479.57,11459.66,18944.87,7226.72,224.81,3278.84,13711.41,9422.59,3379.69
2016-08-25,11561.34,25560.24,12584.04,13423.9,31606.32,11389.73,18866.1,7170.64,223.24,3226.13,13663.43,9366.24,3341.02
2016-08-26,11534.92,25416.61,12415.77,13312.46,31562.97,11470.97,18909.18,7134.99,220.61,3223.75,13749.2,9371.81,3317.5
2016-08-29,11581.83,25444.71,12253.34,13297.15,31478.11,11661.66,18976.68,7147.69,220.68,3259.02,13922.99,9394.59,3343.4
2016-08-30,11766.04,25861.2,12484.43,13496.21,31981.02,11864.98,19160.21,7237.72,222.59,3293.19,14085.51,9532.59,3358.39
2016-08-31,11826.19,26200.24,12453.49,13421.93,32069.45,11914.42,19213.48,7269.59,220.0,3242.46,14022.59,9657.26,3384.28
2016-09-01,11810.69,26201.92,12438.35,13391.8,32220.14,11965.76,19121.71,7206.18,215.36,3252.3,13836.32,9689.75,3327.46
2016-09-02,11857.76,26326.83,12432.56,13499.03,32324.75,12101.79,19232.94,7283.99,217.01,3247.75,13804.47,9737.55,3353.51
2016-09-06,12037.72,27045.78,12452.58,13566.25,32585.04,12457.61,19500.59,7339.45,220.5,3296.35,13932.45,9949.92,3383.76
2016-09-07,12005.43,27020.22,12398.98,13590.0,32635.24,12471.22,19536.02,7396.59,221.98,3329.1,13880.38,9889.48,3393.26
2016-09-08,12055.6,27033.93,12093.51,13950.09,32887.66,12590.14,19687.56,7507.78,228.33,3363.83,13984.84,9944.96,3431.94
2016-09-09,11940.12,26806.27,12154.2,13812.37,32203.39,12398.2,19523.84,7473.2,229.72,3296.76,14082.09,9841.58,3394.56
2016-09-12,11737.0,26204.22,12252.29,13588.12,31618.32,12054.27,18926.53,7245.04,218.33,3143.17,13858.32,9653.41,3286.7
2016-09-14,11751.93,26361.17,12167.11,13609.15,31668.61,12141.83,19158.94,7381.37,218.42,3156.84,13896.39,9666.73,3317.07
2016-09-15,11774.9,26266.35,12151.38,13696.87,31952.16,12125.51,19195.55,7383.51,217.9,3148.34,13926.53,9683.65,3305.89
2016-09-16,11825.12,26290.1,12280.99,13708.41,32286.75,12190.45,19191.07,7364.24,220.0,3099.16,14048.08,9687.81,3314.59
2016-09-19,11863.61,26358.12,12356.74,13756.53,32153.19,12224.69,19322.55,7427.53,223.24,3143.0,14168.01,9684.39,3338.24
2016-09-20,11819.83,26285.92,12313.38,13732.87,31896.28,12138.72,19285.33,7425.04,219.97,3155.02,14120.24,9673.37,3317.77
2016-09-21,11821.52,26254.31,12348.56,13714.76,31691.82,12163.99,19280.83,7419.46,220.58,3176.24,14094.7,9671.73,3321.1
2016-09-22,11943.44,26626.6,12278.47,13847.47,31775.04,12350.02,19570.84,7517.02,223.61,3212.49,14314.87,9806.89,3370.88
2016-09-23,11895.07,26351.42,12271.28,13793.96,31653.05,12319.36,19613.46,7479.92,225.36,3214.36,14399.43,9749.12,3359.16
2016-09-26,11748.91,25940.93,12199.17,13688.76,31172.71,12107.0,19496.74,7420.53,220.0,3211.14,14362.4,9610.74,3302.9
2016-09-27,11726.49,25844.21,12278.3,13775.16,31082.06,12039.32,19472.87,7409.27,220.61,3191.87,14320.48,9579.9,3268.11
2016-09-28,11778.71,26022.75,12235.18,13769.49,31087.6,12188.06,19640.0,7513.8,224.54,3262.03,14307.24,9621.41,3311.51
2016-09-29,11571.4,25400.58,12113.9,13365.51,30724.69,11920.49,18894.16,7077.29,208.89,3147.6,14028.08,9405.86,3217.84
2016-09-30,11598.22,25535.7,12154.64,13399.18,30555.68,12083.66,19288.38,7244.61,216.95,3189.92,14210.32,9436.06,3232.72
2016-10-03,11769.16,25937.34,12175.4,13606.38,30821.48,12380.32,19836.53,7465.06,223.68,3270.87,14442.29,9608.99,3304.42
2016-10-04,11811.04,26048.13,12275.14,13656.85,30793.65,12397.4,19997.74,7501.19,224.56,3307.08,14648.96,9653.45,3307.62
2016-10-05,11777.1,25868.2,12203.17,13580.25,30831.89,12462.84,20118.3,7558.81,228.66,3333.11,14615.65,9601.35,3311.89
2016-10-06,11730.75,25680.5,12095.82,13438.3,30722.27,12373.49,20008.19,7489.7,225.26,3339.26,14850.88,9546.92,3296.49
2016-10-07,11714.65,25687.16,12027.03,13421.54,30692.66,12463.19,19988.13,7509.3,226.08,3372.7,14777.3,9518.2,3294.06
2016-10-10,11729.75,25658.64,12129.43,13500.06,30740.73,12452.97,20013.5,7520.4,223.16,3428.15,14685.9,9480.72,3283.43
2016-10-13,11547.3,25096.85,12097.34,13256.36,30432.07,12292.92,19746.74,7388.16,218.01,3359.7,14404.74,9251.74,3220.56
2016-10-14,11560.81,25184.09,12079.5,13304.58,30386.82,12317.58,19891.36,7419.79,219.84,3343.57,14655.37,9249.32,3253.38
2016-10-17,11475.97,25250.64,11996.96,13186.85,30376.18,12058.46,19663.57,7401.72,217.58,3302.57,14546.83,9258.01,3212.91
2016-10-18,11688.13,25812.91,12254.86,13409.07,30849.34,12229.16,19956.16,7500.59,220.24,3368.35,14670.18,9512.86,3275.39
2016-10-19,11662.81,25703.02,12294.93,13477.21,30424.6,12159.87,19946.18,7552.9,218.96,3376.6,14805.29,9463.23,3301.8
2016-10-20,11717.04,26029.57,12249.89,13425.29,30389.0,12155.21,20021.94,7611.08,222.58,3425.77,14832.18,9571.31,3332.56
2016-10-21,11716.57,26098.7,12405.32,13438.42,30562.42,12170.75,20118.0,7626.27,224.37,3399.87,14720.46,9556.9,3344.01
2016-10-24,11739.24,26227.09,12236.74,13430.28,30595.23,12275.09,20038.42,7691.57,225.64,3403.37,14859.09,9600.44,3329.22
2016-10-25,11715.45,26262.89,12158.23,13545.25,30336.48,12221.48,20017.99,7666.94,224.25,3389.08,14829.66,9601.63,3351.24
2016-10-26,11612.99,25797.72,12034.94,13392.07,30266.82,12116.49,19768.08,7616.35,223.65,3340.6,14716.88,9464.5,3332.11
2016-10-27,11614.18,25838.79,11928.07,13485.15,30425.1,11943.36,19569.4,7560.41,222.2,3313.3,14642.89,9549.75,3315.18
2016-10-28,11644.89,25893.52,11924.44,13528.75,30564.02,12116.69,19832.07,7611.43,225.22,3387.65,14699.79,9563.88,3321.09
2016-10-30,11628.32,25850.59,11965.13,13603.76,30470.43,12106.78,19920.88,7672.25,225.93,3391.03,14676.4,9543.45,3313.06
2016-11-01,11631.33,25764.59,11855.88,13480.01,30350.36,12175.52,19947.45,7674.73,223.73,3517.47,14765.67,9562.15,3318.26
2016-11-02,11479.94,25459.18,11714.23,13174.57,30102.5,12016.81,19528.45,7527.09,217.68,3486.79,14448.09,9451.53,3280.62
2016-11-03,11443.72,25394.02,11641.24,13005.53,30201.4,11988.55,19308.89,7383.02,215.19,3463.0,14309.18,9424.97,3256.57
2016-11-04,11374.71,25234.34,11776.88,12399.58,30765.67,11895.11,19024.79,7177.73,209.16,3384.19,14171.4,9340.81,3210.75
2016-11-07,11460.08,25628.74,11831.39,12648.3,31131.46,11921.45,19228.45,7267.3,212.56,3456.46,14245.67,9433.43,3210.78
2016-11-08,11522.76,25820.47,11876.95,12469.49,31116.18,12146.95,19282.8,7269.51,212.13,3470.27,14332.73,9506.09,3216.41
2016-11-09,11372.35,25843.61,11491.14,12709.55,30422.19,11833.77,18892.32,7026.22,187.52,3421.3,14338.2,9420.23,3177.44
2016-11-10,11498.79,26746.62,11457.3,12849.17,30630.63,11759.45,19274.29,7243.28,189.84,3636.04,14557.17,9602.93,3259.87
2016-11-11,11189.3,26135.65,11196.06,12744.76,29586.23,11217.34,18602.14,7002.35,180.18,3560.79,14311.95,9328.62,3172.98
2016-11-15,10935.99,25541.05,11258.22,12565.5,28851.34,10639.28,17911.49,6691.19,170.91,3380.21,14094.24,9094.83,3125.2
2016-11-16,10940.23,25300.5,11441.0,12344.96,28598.91,10747.79,17902.78,6653.72,169.22,3351.76,14093.52,9095.41,3137.7
2016-11-17,10897.55,25273.69,11269.16,12387.48,28638.57,10744.1,17898.48,6624.57,171.37,3373.67,14123.58,9068.18,3127.85
2016-11-18,10889.64,25103.2,11245.71,12569.62,28362.74,10826.38,17989.72,6682.97,173.71,3326.83,14297.01,9021.34,3145.7
2016-11-21,10694.09,24424.42,11218.77,12441.82,27995.2,10462.1,17481.49,6443.95,164.69,3213.08,14139.94,8818.63,3079.88
2016-11-22,10792.82,24559.78,11284.87,12502.3,28326.36,10668.58,17739.8,6483.83,169.58,3307.44,14227.06,8906.49,3070.61
2016-11-23,10834.59,24549.54,11332.79,12783.28,28385.77,10714.63,17953.77,6618.25,174.55,3392.08,14325.86,8890.79,3101.87
2016-11-24,10743.28,24172.42,11459.08,12584.15,28211.59,10549.98,17925.04,6616.54,172.26,3434.92,14149.75,8777.1,3091.43
2016-11-25,10943.99,24505.0,12003.37,12961.35,28645.65,10581.17,18199.76,6723.0,174.92,3493.36,14310.43,8908.34,3132.84
2016-11-28,10960.97,24232.44,11993.06,12990.84,29027.81,10636.91,18317.23,6784.16,178.1,3527.79,14432.5,8855.39,3180.23
2016-11-29,10981.54,24129.6,11937.73,12933.6,28858.02,10867.46,18418.41,6802.92,178.93,3518.12,14468.92,8849.2,3193.24
2016-11-30,11092.59,24664.58,11971.06,12955.55,29115.69,10982.96,18673.26,6896.02,179.64,3545.88,14503.79,9007.84,3231.06
2016-12-01,11050.0,24400.61,11926.04,13016.33,29210.6,10895.21,18446.9,6875.54,177.38,3482.43,14412.44,8939.41,3202.64
2016-12-02,10906.86,24161.23,11775.37,12906.4,28677.89,10711.68,18181.91,6780.34,174.13,3442.88,14307.6,8820.25,3168.41
2016-12-05,10963.49,24374.74,11672.38,12947.88,29102.75,10901.58,18299.46,6802.21,175.36,3494.92,14312.72,8830.68,3180.71
2016-12-06,10982.89,24390.64,11671.12,12943.61,28838.97,10862.67,18394.25,6850.01,177.87,3523.79,14449.46,8875.85,3193.22
2016-12-07,10927.43,24143.37,11603.45,12666.28,28617.49,10909.98,18315.81,6819.45,175.73,3530.38,14465.87,8835.66,3185.31
2016-12-08,11122.75,24515.85,11790.96,12829.97,29147.44,11206.18,18599.66,6914.19,178.39,3634.47,14690.56,8980.85,3220.61
2016-12-09,11142.82,24754.64,11864.04,12779.47,29306.85,11149.89,18703.71,6981.26,181.57,3629.95,14756.27,9001.31,3217.22
2016-12-12,11020.15,24353.65,11812.3,12740.24,28876.68,10956.68,18488.16,6924.02,180.61,3620.55,14681.21,8885.22,3206.76
2016-12-13,11088.99,24450.4,11936.62,12801.01,29121.01,11082.04,18429.47,6930.47,178.48,3582.12,14811.71,8910.33,3221.0
2016-12-14,11035.88,24285.48,12020.03,12697.36,28867.94,11021.81,18317.26,6876.95,179.2,3527.94,14817.86,8848.85,3191.12
2016-12-15,10997.01,24364.46,12099.3,12459.13,28618.75,10988.33,18388.23,6909.79,179.64,3529.65,14760.61,8859.45,3181.32
2016-12-16,10977.91,24247.48,12131.61,12448.59,28400.6,11030.78,18313.85,6872.05,179.51,3474.82,14710.57,8840.3,3166.35
2016-12-19,10930.55,24173.67,12132.41,12342.44,28364.56,10963.96,18218.73,6841.75,177.62,3441.0,14797.53,8773.48,3145.22
2016-12-20,10900.96,23925.19,12250.12,12203.32,28480.89,10873.62,17961.22,6748.92,177.54,3412.33,14744.57,8690.81,3132.03
2016-12-21,10872.49,23945.22,12137.89,12115.49,28154.87,10861.49,17966.21,6752.18,179.45,3430.46,14838.08,8688.73,3130.13
2016-12-22,10761.65,23689.57,12060.46,11957.11,28070.41,10799.2,17707.42,6655.25,178.52,3332.52,14640.08,8584.94,3071.4
2016-12-23,10770.6,23679.75,11951.33,11875.81,27846.72,10830.47,17634.18,6645.82,176.2,3323.16,14683.51,8604.25,3089.34
2016-12-26,10666.06,23377.22,11894.66,11563.23,27891.63,10670.77,17238.69,6497.94,169.79,3222.91,14488.3,8514.1,3052.37
2016-12-27,10834.12,23673.87,12069.6,11789.72,28638.89,10835.93,17502.29,6611.17,170.94,3305.67,14690.75,8618.42,3093.91
2016-12-28,10836.85,23670.09,12102.71,11867.28,28821.87,10823.12,17580.42,6675.01,172.81,3301.09,14585.3,8637.17,3096.57
2016-12-29,10929.53,23877.19,12213.35,11847.4,28994.96,10977.21,17835.83,6755.78,174.63,3351.0,14810.17,8724.01,3111.36
2016-12-30,11040.41,24067.92,12340.82,12004.86,29497.11,11016.67,17977.22,6824.86,176.99,3360.44,14989.15,8789.05,3138.83
2017-01-02,11031.91,23793.09,12302.58,12055.36,29434.95,11239.74,18142.3,6947.43,184.75,3427.27,15041.84,8667.06,3167.26
2017-01-03,11049.08,23880.46,12296.9,12063.83,29653.56,11207.71,18300.88,7029.13,185.57,3439.51,15221.9,8684.38,3177.52
2017-01-04,11046.76,23689.03,12456.69,12047.92,29754.6,11244.57,18390.36,7087.29,189.73,3435.19,15099.05,8619.44,3202.12
2017-01-05,11159.12,23986.85,12341.76,12227.92,29946.84,11475.25,18634.45,7186.86,191.83,3545.07,15330.5,8701.84,3248.58
2017-01-06,11118.62,24182.89,11998.05,12245.4,29657.73,11456.39,18606.97,7158.23,190.26,3544.58,15276.69,8743.14,3236.24
2017-01-09,11108.2,24212.87,12102.48,12070.88,29828.49,11443.51,18631.1,7221.74,191.87,3539.44,15170.99,8747.15,3218.97
2017-01-10,11179.04,24375.67,12129.88,12121.42,30070.85,11588.88,18769.94,7302.4,191.34,3590.2,15307.27,8785.92,3241.56
2017-01-11,11303.19,24932.29,12128.73,12235.97,30123.11,11693.8,18989.75,7377.12,192.1,3743.38,15357.19,8918.03,3275.68
2017-01-12,11339.04,24990.49,12340.27,12162.45,29829.66,11661.58,19031.24,7347.21,191.58,3748.15,15533.11,8923.73,3344.54
2017-01-13,11329.78,25040.99,12179.74,12213.09,30177.69,11569.72,19013.4,7377.48,191.39,3740.22,15551.08,8991.18,3321.36
2017-01-16,11346.57,25285.09,12072.42,12181.64,30127.64,11629.97,19089.43,7414.2,193.95,3776.5,15468.25,9076.27,3333.39
2017-01-17,11326.62,25246.18,12112.42,12191.51,30476.21,11619.28,19094.4,7441.32,194.68,3720.96,15243.24,9048.25,3335.87
2017-01-18,11352.22,25375.18,12141.82,12221.73,30599.26,11622.88,19202.58,7446.9,194.77,3808.97,15182.3,9071.91,3331.54
2017-01-19,11376.62,25321.92,12130.63,12148.38,30747.9,11700.24,19266.72,7450.17,194.14,3807.98,15378.95,9049.66,3350.9
2017-01-20,11260.99,24920.13,12024.41,12052.6,30757.75,11570.08,18949.55,7314.17,189.84,3715.93,15186.95,8905.88,3291.14
2017-01-23,11319.09,24949.12,12135.97,11943.04,31088.56,11647.18,19039.27,7378.21,191.16,3817.79,15248.67,8945.37,3276.88
2017-01-24,11432.83,25188.53,12114.82,12089.58,31137.71,11843.89,19227.94,7405.18,191.82,3879.6,15446.49,9051.14,3324.67
2017-01-25,11604.09,25783.92,12071.8,12081.58,31561.02,12012.0,19438.69,7492.47,195.33,3938.84,15558.84,9318.56,3350.78
2017-01-27,11656.0,26095.27,12092.43,12122.05,30981.1,12068.82,19607.34,7550.51,194.17,3939.57,15666.14,9469.48,3394.36
2017-01-30,11644.53,25932.29,12079.16,12174.56,30964.14,11964.94,19604.01,7546.31,193.4,3933.18,15709.7,9442.48,3426.22
2017-01-31,11548.15,25839.52,11696.54,11969.01,31030.02,11855.36,19324.72,7440.31,192.15,3892.03,15576.67,9394.7,3405.68
2017-02-01,11758.63,26508.75,11596.08,11914.27,31973.84,12282.21,19716.5,7564.88,201.7,3986.66,15676.31,9646.98,3447.4
2017-02-02,11784.61,26574.58,11811.69,12162.69,32257.41,12121.75,19850.25,7674.76,202.0,3987.48,15710.36,9656.71,3451.08
2017-02-03,11793.62,26742.08,11930.42,12341.64,32184.86,12020.93,20105.58,7766.84,203.8,3963.73,15639.75,9666.02,3463.47
2017-02-06,11874.73,26973.47,11934.29,12523.81,32554.28,12088.41,20279.6,7832.27,207.76,3952.43,15749.24,9763.09,3490.12
2017-02-07,11832.78,26914.76,11897.28,12398.89,32516.36,11968.63,20188.99,7821.14,206.62,3901.47,15637.04,9733.72,3489.43
2017-02-08,11833.8,26806.43,11908.11,12374.81,32357.89,12043.98,20281.23,7852.15,208.17,3935.72,15681.62,9692.44,3509.45
2017-02-09,11846.42,26681.61,12099.54,12327.14,32520.27,12084.7,20370.34,7858.18,210.17,3907.93,15733.63,9658.1,3509.55
2017-02-10,11866.82,26764.67,12361.28,12204.95,32284.79,12035.58,20348.58,7843.98,209.83,3896.27,15661.27,9660.19,3520.93
2017-02-13,11882.38,26814.9,12438.68,12164.6,32199.05,12018.76,20233.69,7753.0,207.63,3905.86,15702.27,9680.48,3517.72
2017-02-14,11865.43,26823.22,12463.9,12069.48,32123.79,11834.74,20185.7,7716.51,206.12,3870.92,15737.73,9685.56,3522.43
2017-02-15,11776.57,26698.25,12408.63,11853.59,32235.19,11476.51,19861.86,7577.02,198.07,3814.89,15642.31,9667.46,3484.12
2017-02-16,11849.55,26804.16,12647.1,12169.44,31816.2,11675.44,20190.81,7694.04,201.74,3896.61,15792.82,9702.23,3490.79
2017-02-17,11908.56,27211.5,12527.09,12422.77,31910.18,11672.17,20285.34,7748.43,202.58,3868.59,15939.91,9826.71,3496.4
2017-02-20,11986.21,27378.0,12698.47,12442.88,31901.41,11744.91,20511.98,7829.95,205.45,3948.59,16088.29,9864.92,3532.6
2017-02-21,12024.88,27621.46,12709.77,12446.4,31916.94,11762.91,20640.67,7876.45,206.33,3961.54,16201.9,9966.71,3520.35
2017-02-22,12050.54,27631.36,12512.32,12373.51,31882.59,11774.45,20519.18,7825.07,206.56,3936.92,16781.09,9955.84,3496.08
2017-02-23,12067.61,27642.21,12720.37,12349.35,31894.47,11766.35,20528.22,7822.2,208.16,3953.53,16623.24,9947.32,3500.31
2017-02-27,12009.8,27293.2,12740.7,12361.15,31872.95,11651.95,20572.06,7878.42,208.56,3941.65,16840.25,9857.16,3456.36
2017-02-28,11990.44,27285.49,12710.02,12376.89,31757.17,11637.27,20701.57,7933.0,211.05,3962.47,16729.85,9838.3,3482.29
2017-03-01,12079.8,27519.22,12789.9,12512.07,32201.69,11656.47,20775.45,7974.11,219.27,4035.04,16646.02,9946.02,3478.71
2017-03-02,12017.63,27223.03,12782.19,12325.35,31869.65,11698.57,20461.12,7821.87,210.0,4011.83,16491.0,9867.15,3430.24
2017-03-03,12014.7,27137.67,12859.11,12410.67,31675.48,11668.43,20555.29,7862.73,212.11,4038.22,16686.95,9798.19,3444.78
2017-03-06,12103.68,27360.17,12826.78,12409.27,31834.13,11812.43,20681.49,7895.83,214.0,4041.14,17033.13,9845.86,3488.48
2017-03-07,12081.34,27312.34,12850.61,12348.49,31835.23,11756.48,20688.09,7882.78,215.77,3970.25,17083.68,9834.52,3492.0
2017-03-08,12050.77,27377.27,12779.67,12375.91,31795.57,11693.45,20553.74,7815.6,212.76,3894.16,16910.51,9853.51,3469.64
2017-03-09,12056.17,27436.57,12762.15,12276.19,31833.66,11757.4,20516.48,7810.27,212.35,3870.84,16823.44,9882.87,3461.58
2017-03-10,12066.4,27444.78,12792.02,12240.28,31762.22,11787.42,20463.76,7802.18,212.18,3847.93,16754.67,9883.15,3470.1
2017-03-14,12281.22,27941.52,12945.99,12450.41,32334.58,11946.15,20761.05,7886.94,217.69,3890.62,16879.74,10107.43,3542.51
2017-03-15,12278.23,28014.59,12728.57,12477.28,32404.79,12039.28,20933.03,7955.62,218.26,3909.11,16929.64,10149.05,3556.47
2017-03-16,12374.48,28136.43,12877.97,12551.68,32564.49,12140.18,21235.08,8043.99,220.98,4030.81,17011.28,10216.3,3605.51
2017-03-17,12383.04,28037.33,12971.58,12485.9,33397.3,12083.3,21245.69,8047.42,222.65,4020.44,16955.69,10206.2,3561.77
2017-03-20,12338.14,27951.54,12824.02,12527.6,33410.08,12083.23,21321.79,8079.8,221.76,4019.26,16844.74,10195.45,3548.91
2017-03-21,12330.92,27830.72,12836.46,12273.96,33831.45,12028.2,21276.96,8065.58,225.29,4010.04,16766.61,10169.76,3549.94
2017-03-22,12207.85,27516.04,12831.8,12293.61,33254.37,11835.29,21021.91,8011.52,226.69,3958.28,16711.41,10063.63,3501.12
2017-03-23,12283.35,27667.17,12912.14,12369.24,33175.58,11948.81,21237.72,8088.62,227.18,4002.06,16910.69,10120.96,3530.84
2017-03-24,12314.98,27967.79,12814.76,12347.2,33345.87,11925.11,21291.82,8115.14,228.17,4014.66,17001.06,10204.69,3537.84
2017-03-27,12230.63,27880.89,12671.42,12213.34,33330.21,11840.45,21281.82,8080.56,228.05,3911.09,16738.3,10178.46,3522.83
2017-03-28,12305.77,28104.01,12710.18,12278.58,33363.79,11936.55,21415.28,8094.47,227.08,3935.71,16723.94,10299.19,3543.12
2017-03-29,12363.95,28323.46,12781.78,12187.12,33654.98,11885.75,21466.06,8132.28,226.26,3966.59,16784.68,10390.14,3570.26
2017-03-30,12404.41,28627.37,12769.28,12172.88,33652.85,11903.31,21551.1,8211.97,230.46,3954.51,16841.59,10463.82,3581.36
2017-03-31,12406.69,28393.63,12736.56,12177.35,33469.86,11927.38,21660.5,8261.21,230.05,3999.49,17242.76,10378.48,3602.8
